buy_time,id,vas_id,catboost
2019-01-13 21:00:00,2770825,4,0.0
2019-01-13 21:00:00,2770920,6,0.0
2019-01-06 21:00:00,2771006,1,0.0
2019-01-13 21:00:00,2771014,2,0.0
2019-01-06 21:00:00,2771030,6,0.0
2019-01-13 21:00:00,2771113,5,0.0
2019-01-13 21:00:00,2771177,5,0.0
2019-01-06 21:00:00,2771227,5,0.0
2019-01-06 21:00:00,2771250,5,0.0
2019-01-20 21:00:00,2771451,2,0.0
2019-01-06 21:00:00,2771511,5,0.0
2019-01-13 21:00:00,2771634,5,0.0
2019-01-20 21:00:00,2771672,2,0.0
2019-01-13 21:00:00,2771725,2,0.0
2019-01-06 21:00:00,2771757,2,0.0
2019-01-06 21:00:00,2771773,2,0.0
2019-01-20 21:00:00,2771791,2,0.0
2019-01-06 21:00:00,2771868,2,0.0
2019-01-06 21:00:00,2772028,2,0.0
2019-01-06 21:00:00,2772031,2,0.0
2019-01-06 21:00:00,2772246,1,0.0
2019-01-13 21:00:00,2772322,2,0.0
2019-01-20 21:00:00,2772327,5,0.0
2019-01-06 21:00:00,2772507,2,0.0
2019-01-13 21:00:00,2772551,8,0.0
2019-01-20 21:00:00,2772568,7,0.0
2019-01-20 21:00:00,2772576,2,0.0
2019-01-20 21:00:00,2772584,2,0.0
2019-01-06 21:00:00,2772598,5,0.0
2019-01-06 21:00:00,2772815,2,0.0
2019-01-13 21:00:00,2772827,6,0.0
2019-01-20 21:00:00,2773113,2,0.0
2019-01-13 21:00:00,2773164,6,0.0
2019-01-06 21:00:00,2773209,1,0.0
2019-01-13 21:00:00,2773231,2,0.0
2019-01-06 21:00:00,2773298,2,0.0
2019-01-20 21:00:00,2773320,1,0.0
2019-01-13 21:00:00,2773348,1,0.0
2019-01-13 21:00:00,2773359,5,0.0
2019-01-13 21:00:00,2773450,2,0.0
2019-01-13 21:00:00,2773461,1,0.0
2019-01-06 21:00:00,2773526,2,0.0
2019-01-06 21:00:00,2773535,4,0.0
2019-01-06 21:00:00,2773579,2,0.0
2019-01-13 21:00:00,2773597,2,0.0
2019-01-06 21:00:00,2773621,1,0.0
2019-01-20 21:00:00,2773634,6,0.0
2019-01-13 21:00:00,2773648,9,0.0
2019-01-13 21:00:00,2773706,2,0.0
2019-01-06 21:00:00,2774172,5,0.0
2019-01-06 21:00:00,2774228,2,0.0
2019-01-06 21:00:00,2774242,6,1.0
2019-01-13 21:00:00,2774250,2,0.0
2019-01-13 21:00:00,2774370,4,0.0
2019-01-13 21:00:00,2774440,8,0.0
2019-01-13 21:00:00,2774520,8,0.0
2019-01-06 21:00:00,2774706,1,0.0
2019-01-20 21:00:00,2774882,2,0.0
2019-01-13 21:00:00,2775010,5,0.0
2019-01-13 21:00:00,2775065,2,0.0
2019-01-13 21:00:00,2775104,6,1.0
2019-01-06 21:00:00,2775138,2,0.0
2019-01-06 21:00:00,2775170,2,0.0
2019-01-20 21:00:00,2775172,6,0.0
2019-01-20 21:00:00,2775284,9,0.0
2019-01-06 21:00:00,2775324,2,0.0
2019-01-06 21:00:00,2775390,5,0.0
2019-01-13 21:00:00,2775399,2,0.0
2019-01-06 21:00:00,2775403,6,0.0
2019-01-13 21:00:00,2775583,1,0.0
2019-01-06 21:00:00,2775592,2,0.0
2019-01-13 21:00:00,2775623,5,0.0
2019-01-13 21:00:00,2775696,2,0.0
2019-01-13 21:00:00,2775714,2,0.0
2019-01-20 21:00:00,2775755,2,0.0
2019-01-13 21:00:00,2775774,5,0.0
2019-01-13 21:00:00,2775835,2,0.0
2019-01-06 21:00:00,2775909,4,0.0
2019-01-06 21:00:00,2776136,2,0.0
2019-01-06 21:00:00,2776186,2,0.0
2019-01-06 21:00:00,2776250,2,0.0
2019-01-13 21:00:00,2776285,5,0.0
2019-01-13 21:00:00,2776286,4,0.0
2019-01-13 21:00:00,2776361,2,0.0
2019-01-06 21:00:00,2776370,2,0.0
2019-01-13 21:00:00,2776413,2,0.0
2019-01-13 21:00:00,2776475,9,0.0
2019-01-13 21:00:00,2776549,6,0.0
2019-01-06 21:00:00,2776684,2,0.0
2019-01-06 21:00:00,2776694,2,0.0
2019-01-13 21:00:00,2776714,2,0.0
2019-01-06 21:00:00,2776727,1,0.0
2019-01-20 21:00:00,2776808,6,0.0
2019-01-13 21:00:00,2776832,6,0.0
2019-01-06 21:00:00,2776907,7,0.0
2019-01-13 21:00:00,2776910,1,0.0
2019-01-13 21:00:00,2777102,2,0.0
2019-01-13 21:00:00,2777325,1,0.0
2019-01-13 21:00:00,2777512,2,0.0
2019-01-13 21:00:00,2777550,2,0.0
2019-01-13 21:00:00,2777577,2,0.0
2019-01-20 21:00:00,2777715,1,0.0
2019-01-20 21:00:00,2777768,6,0.0
2019-01-06 21:00:00,2777842,2,0.0
2019-01-13 21:00:00,2777885,2,0.0
2019-01-13 21:00:00,2777942,2,0.0
2019-01-06 21:00:00,2778053,7,0.0
2019-01-06 21:00:00,2778091,1,0.0
2019-01-13 21:00:00,2778149,2,0.0
2019-01-06 21:00:00,2778172,5,0.0
2019-01-20 21:00:00,2778222,5,0.0
2019-01-06 21:00:00,2778243,5,0.0
2019-01-20 21:00:00,2778257,9,0.0
2019-01-06 21:00:00,2778273,1,0.0
2019-01-13 21:00:00,2778471,1,0.0
2019-01-13 21:00:00,2778693,2,0.0
2019-01-13 21:00:00,2778735,6,0.0
2019-01-13 21:00:00,2778835,6,0.0
2019-01-13 21:00:00,2778881,7,0.0
2019-01-20 21:00:00,2779024,5,0.0
2019-01-20 21:00:00,2779071,2,0.0
2019-01-13 21:00:00,2779131,8,0.0
2019-01-13 21:00:00,2779253,5,0.0
2019-01-20 21:00:00,2779271,6,1.0
2019-01-06 21:00:00,2779320,2,0.0
2019-01-20 21:00:00,2779344,5,0.0
2019-01-13 21:00:00,2779367,6,0.0
2019-01-06 21:00:00,2779379,6,0.0
2019-01-20 21:00:00,2779409,5,0.0
2019-01-13 21:00:00,2779530,2,0.0
2019-01-13 21:00:00,2779627,2,0.0
2019-01-06 21:00:00,2779683,2,0.0
2019-01-13 21:00:00,2779810,6,1.0
2019-01-06 21:00:00,2779872,2,0.0
2019-01-06 21:00:00,2779941,5,0.0
2019-01-13 21:00:00,2779949,6,0.0
2019-01-20 21:00:00,2780022,2,0.0
2019-01-13 21:00:00,2780211,2,0.0
2019-01-06 21:00:00,2780305,6,0.0
2019-01-06 21:00:00,2780338,2,0.0
2019-01-13 21:00:00,2780755,4,0.0
2019-01-06 21:00:00,2780794,5,0.0
2019-01-13 21:00:00,2780918,5,0.0
2019-01-06 21:00:00,2781033,5,0.0
2019-01-06 21:00:00,2781369,2,0.0
2019-01-06 21:00:00,2781413,6,0.0
2019-01-06 21:00:00,2781440,6,0.0
2019-01-13 21:00:00,2781496,6,0.0
2019-01-13 21:00:00,2781600,9,0.0
2019-01-20 21:00:00,2781603,5,0.0
2019-01-06 21:00:00,2781749,2,0.0
2019-01-06 21:00:00,2781764,6,0.0
2019-01-13 21:00:00,2781818,2,0.0
2019-01-06 21:00:00,2781875,1,0.0
2019-01-06 21:00:00,2781908,5,0.0
2019-01-13 21:00:00,2781945,2,0.0
2019-01-06 21:00:00,2781957,5,0.0
2019-01-06 21:00:00,2781977,2,0.0
2019-01-20 21:00:00,2782082,2,0.0
2019-01-13 21:00:00,2782361,2,0.0
2019-01-06 21:00:00,2782378,2,0.0
2019-01-06 21:00:00,2782490,1,0.0
2019-01-20 21:00:00,2782563,1,0.0
2019-01-13 21:00:00,2782605,2,0.0
2019-01-20 21:00:00,2782646,5,0.0
2019-01-13 21:00:00,2782724,7,0.0
2019-01-06 21:00:00,2782749,1,0.0
2019-01-20 21:00:00,2782858,2,0.0
2019-01-06 21:00:00,2782888,5,0.0
2019-01-20 21:00:00,2782916,2,0.0
2019-01-13 21:00:00,2782971,5,0.0
2019-01-13 21:00:00,2783232,2,0.0
2019-01-06 21:00:00,2783255,2,0.0
2019-01-06 21:00:00,2783295,5,0.0
2019-01-13 21:00:00,2783295,6,1.0
2019-01-13 21:00:00,2783296,2,0.0
2019-01-13 21:00:00,2783309,6,1.0
2019-01-13 21:00:00,2783329,2,0.0
2019-01-20 21:00:00,2783410,2,0.0
2019-01-13 21:00:00,2783454,6,0.0
2019-01-06 21:00:00,2783458,2,0.0
2019-01-13 21:00:00,2783461,2,0.0
2019-01-06 21:00:00,2783629,2,0.0
2019-01-20 21:00:00,2783646,2,0.0
2019-01-20 21:00:00,2783652,5,0.0
2019-01-06 21:00:00,2783673,2,0.0
2019-01-13 21:00:00,2783684,2,0.0
2019-01-06 21:00:00,2783714,2,0.0
2019-01-06 21:00:00,2783715,5,0.0
2019-01-20 21:00:00,2783722,2,0.0
2019-01-13 21:00:00,2783724,2,0.0
2019-01-20 21:00:00,2783727,6,0.0
2019-01-06 21:00:00,2783728,2,0.0
2019-01-06 21:00:00,2783735,1,0.0
2019-01-20 21:00:00,2783746,2,0.0
2019-01-06 21:00:00,2783762,7,0.0
2019-01-13 21:00:00,2783766,2,0.0
2019-01-06 21:00:00,2783805,2,0.0
2019-01-20 21:00:00,2783831,2,0.0
2019-01-13 21:00:00,2783847,2,0.0
2019-01-06 21:00:00,2783861,6,0.0
2019-01-20 21:00:00,2783868,2,0.0
2019-01-20 21:00:00,2783892,6,1.0
2019-01-20 21:00:00,2783924,1,0.0
2019-01-20 21:00:00,2783928,2,0.0
2019-01-13 21:00:00,2783944,5,0.0
2019-01-13 21:00:00,2783959,2,0.0
2019-01-20 21:00:00,2783987,6,0.0
2019-01-06 21:00:00,2783995,6,1.0
2019-01-13 21:00:00,2784000,2,0.0
2019-01-06 21:00:00,2784001,2,0.0
2019-01-13 21:00:00,2784017,2,0.0
2019-01-06 21:00:00,2784019,2,0.0
2019-01-13 21:00:00,2784022,1,0.0
2019-01-06 21:00:00,2784027,2,0.0
2019-01-20 21:00:00,2784039,2,0.0
2019-01-20 21:00:00,2784089,2,0.0
2019-01-06 21:00:00,2784094,4,0.0
2019-01-20 21:00:00,2784138,2,0.0
2019-01-20 21:00:00,2784141,4,0.0
2019-01-13 21:00:00,2784153,6,0.0
2019-01-13 21:00:00,2784163,2,0.0
2019-01-13 21:00:00,2784170,6,0.0
2019-01-06 21:00:00,2784176,5,0.0
2019-01-13 21:00:00,2784187,2,0.0
2019-01-06 21:00:00,2784189,2,0.0
2019-01-13 21:00:00,2784198,6,1.0
2019-01-13 21:00:00,2784214,6,0.0
2019-01-13 21:00:00,2784220,2,0.0
2019-01-06 21:00:00,2784226,2,0.0
2019-01-06 21:00:00,2784232,5,0.0
2019-01-13 21:00:00,2784234,2,0.0
2019-01-06 21:00:00,2784241,7,0.0
2019-01-13 21:00:00,2784268,2,0.0
2019-01-06 21:00:00,2784286,2,0.0
2019-01-13 21:00:00,2784321,2,0.0
2019-01-06 21:00:00,2784326,2,0.0
2019-01-06 21:00:00,2784330,5,0.0
2019-01-13 21:00:00,2784334,5,0.0
2019-01-06 21:00:00,2784335,2,0.0
2019-01-13 21:00:00,2784336,2,0.0
2019-01-13 21:00:00,2784347,2,0.0
2019-01-06 21:00:00,2784355,5,0.0
2019-01-20 21:00:00,2784367,2,0.0
2019-01-20 21:00:00,2784376,2,0.0
2019-01-13 21:00:00,2784570,5,0.0
2019-01-20 21:00:00,2784836,7,0.0
2019-01-13 21:00:00,2784870,4,0.0
2019-01-13 21:00:00,2784970,2,0.0
2019-01-06 21:00:00,2785283,2,0.0
2019-01-20 21:00:00,2785380,4,0.0
2019-01-06 21:00:00,2785481,4,0.0
2019-01-06 21:00:00,2785696,5,0.0
2019-01-13 21:00:00,2785705,7,0.0
2019-01-13 21:00:00,2785732,6,0.0
2019-01-13 21:00:00,2785882,5,0.0
2019-01-13 21:00:00,2786130,6,0.0
2019-01-20 21:00:00,2786133,5,0.0
2019-01-06 21:00:00,2786144,4,0.0
2019-01-20 21:00:00,2786542,5,0.0
2019-01-13 21:00:00,2786647,2,0.0
2019-01-13 21:00:00,2786684,6,0.0
2019-01-06 21:00:00,2786684,8,0.0
2019-01-06 21:00:00,2786855,2,0.0
2019-01-13 21:00:00,2786920,2,0.0
2019-01-13 21:00:00,2787108,1,0.0
2019-01-06 21:00:00,2787135,5,0.0
2019-01-06 21:00:00,2787346,2,0.0
2019-01-20 21:00:00,2787346,6,0.0
2019-01-20 21:00:00,2787380,7,0.0
2019-01-06 21:00:00,2787727,6,0.0
2019-01-06 21:00:00,2787727,4,0.0
2019-01-20 21:00:00,2787893,7,0.0
2019-01-20 21:00:00,2787926,2,0.0
2019-01-20 21:00:00,2787930,4,1.0
2019-01-13 21:00:00,2788113,1,0.0
2019-01-13 21:00:00,2788127,2,0.0
2019-01-06 21:00:00,2788160,2,0.0
2019-01-06 21:00:00,2788262,2,0.0
2019-01-06 21:00:00,2788275,6,0.0
2019-01-20 21:00:00,2788275,5,0.0
2019-01-13 21:00:00,2788339,2,0.0
2019-01-06 21:00:00,2788378,6,0.0
2019-01-20 21:00:00,2788389,5,0.0
2019-01-13 21:00:00,2788460,2,0.0
2019-01-13 21:00:00,2788550,6,0.0
2019-01-13 21:00:00,2788711,5,0.0
2019-01-06 21:00:00,2788882,2,0.0
2019-01-06 21:00:00,2788895,5,0.0
2019-01-13 21:00:00,2788963,2,0.0
2019-01-20 21:00:00,2789064,6,1.0
2019-01-13 21:00:00,2789074,1,0.0
2019-01-06 21:00:00,2789100,2,0.0
2019-01-06 21:00:00,2789248,2,0.0
2019-01-13 21:00:00,2789344,2,0.0
2019-01-06 21:00:00,2789469,6,0.0
2019-01-13 21:00:00,2789550,2,0.0
2019-01-13 21:00:00,2789589,5,0.0
2019-01-06 21:00:00,2789729,5,0.0
2019-01-20 21:00:00,2789936,5,0.0
2019-01-13 21:00:00,2789991,2,0.0
2019-01-06 21:00:00,2790092,6,0.0
2019-01-13 21:00:00,2790208,1,0.0
2019-01-13 21:00:00,2790251,5,0.0
2019-01-06 21:00:00,2790264,5,0.0
2019-01-20 21:00:00,2790281,6,1.0
2019-01-20 21:00:00,2790318,1,0.0
2019-01-06 21:00:00,2790378,5,0.0
2019-01-06 21:00:00,2790392,6,0.0
2019-01-13 21:00:00,2790583,6,0.0
2019-01-06 21:00:00,2790600,5,0.0
2019-01-13 21:00:00,2790772,5,0.0
2019-01-13 21:00:00,2790783,2,0.0
2019-01-06 21:00:00,2790930,6,0.0
2019-01-06 21:00:00,2790985,2,0.0
2019-01-06 21:00:00,2791017,2,0.0
2019-01-20 21:00:00,2791039,2,0.0
2019-01-13 21:00:00,2791142,1,0.0
2019-01-13 21:00:00,2791247,2,0.0
2019-01-13 21:00:00,2791413,1,0.0
2019-01-13 21:00:00,2791555,4,0.0
2019-01-13 21:00:00,2791643,1,0.0
2019-01-13 21:00:00,2791821,2,0.0
2019-01-06 21:00:00,2791833,1,0.0
2019-01-13 21:00:00,2791919,5,0.0
2019-01-20 21:00:00,2791924,6,0.0
2019-01-13 21:00:00,2792043,6,1.0
2019-01-13 21:00:00,2792063,6,0.0
2019-01-13 21:00:00,2792182,6,0.0
2019-01-20 21:00:00,2792189,2,0.0
2019-01-13 21:00:00,2792395,6,0.0
2019-01-20 21:00:00,2792424,6,0.0
2019-01-20 21:00:00,2792483,2,0.0
2019-01-06 21:00:00,2792613,4,0.0
2019-01-06 21:00:00,2792719,5,0.0
2019-01-06 21:00:00,2792733,2,0.0
2019-01-13 21:00:00,2792741,6,1.0
2019-01-06 21:00:00,2792893,4,0.0
2019-01-13 21:00:00,2792907,2,0.0
2019-01-20 21:00:00,2793038,2,0.0
2019-01-13 21:00:00,2793046,1,0.0
2019-01-06 21:00:00,2793053,1,0.0
2019-01-06 21:00:00,2793053,5,0.0
2019-01-06 21:00:00,2793136,2,0.0
2019-01-13 21:00:00,2793167,6,0.0
2019-01-13 21:00:00,2793178,2,0.0
2019-01-13 21:00:00,2793253,6,0.0
2019-01-20 21:00:00,2793344,2,0.0
2019-01-13 21:00:00,2793369,2,0.0
2019-01-13 21:00:00,2793418,6,0.0
2019-01-13 21:00:00,2793425,1,0.0
2019-01-13 21:00:00,2793651,7,0.0
2019-01-13 21:00:00,2793662,2,0.0
2019-01-13 21:00:00,2793689,5,0.0
2019-01-13 21:00:00,2793785,2,0.0
2019-01-06 21:00:00,2793824,1,0.0
2019-01-06 21:00:00,2793846,2,0.0
2019-01-13 21:00:00,2793852,6,0.0
2019-01-06 21:00:00,2794028,1,0.0
2019-01-13 21:00:00,2794084,2,0.0
2019-01-06 21:00:00,2794106,1,0.0
2019-01-06 21:00:00,2794170,5,0.0
2019-01-20 21:00:00,2794187,5,0.0
2019-01-06 21:00:00,2794284,2,0.0
2019-01-13 21:00:00,2794492,2,0.0
2019-01-13 21:00:00,2794560,5,0.0
2019-01-13 21:00:00,2794604,6,0.0
2019-01-13 21:00:00,2794616,4,0.0
2019-01-13 21:00:00,2794716,2,0.0
2019-01-06 21:00:00,2794919,5,0.0
2019-01-20 21:00:00,2794946,2,0.0
2019-01-06 21:00:00,2794968,2,0.0
2019-01-13 21:00:00,2794984,1,0.0
2019-01-13 21:00:00,2795012,5,0.0
2019-01-06 21:00:00,2795026,6,0.0
2019-01-13 21:00:00,2795237,2,0.0
2019-01-13 21:00:00,2795247,5,0.0
2019-01-13 21:00:00,2795264,2,0.0
2019-01-20 21:00:00,2795280,5,0.0
2019-01-06 21:00:00,2795323,1,0.0
2019-01-20 21:00:00,2795396,2,0.0
2019-01-20 21:00:00,2795436,2,0.0
2019-01-06 21:00:00,2795621,5,0.0
2019-01-06 21:00:00,2795625,2,0.0
2019-01-20 21:00:00,2795657,2,0.0
2019-01-06 21:00:00,2795858,1,0.0
2019-01-20 21:00:00,2795992,1,0.0
2019-01-06 21:00:00,2796108,2,0.0
2019-01-06 21:00:00,2796111,5,0.0
2019-01-06 21:00:00,2796173,2,0.0
2019-01-13 21:00:00,2796300,2,0.0
2019-01-13 21:00:00,2796380,2,0.0
2019-01-06 21:00:00,2796416,2,0.0
2019-01-13 21:00:00,2796446,2,0.0
2019-01-13 21:00:00,2796501,5,0.0
2019-01-13 21:00:00,2796507,2,0.0
2019-01-20 21:00:00,2796610,2,0.0
2019-01-13 21:00:00,2796632,5,0.0
2019-01-13 21:00:00,2796675,8,0.0
2019-01-13 21:00:00,2796754,2,0.0
2019-01-13 21:00:00,2796774,6,0.0
2019-01-13 21:00:00,2796884,5,0.0
2019-01-06 21:00:00,2796947,7,0.0
2019-01-06 21:00:00,2797016,2,0.0
2019-01-06 21:00:00,2797083,1,0.0
2019-01-13 21:00:00,2797163,2,0.0
2019-01-06 21:00:00,2797263,1,0.0
2019-01-06 21:00:00,2797492,2,0.0
2019-01-13 21:00:00,2797507,6,0.0
2019-01-06 21:00:00,2797589,5,0.0
2019-01-13 21:00:00,2797730,5,0.0
2019-01-13 21:00:00,2797762,5,0.0
2019-01-20 21:00:00,2797800,5,0.0
2019-01-06 21:00:00,2797894,2,0.0
2019-01-06 21:00:00,2798103,2,0.0
2019-01-06 21:00:00,2798193,2,0.0
2019-01-20 21:00:00,2798311,2,0.0
2019-01-13 21:00:00,2798337,2,0.0
2019-01-13 21:00:00,2798396,1,0.0
2019-01-06 21:00:00,2798410,4,0.0
2019-01-13 21:00:00,2798436,2,0.0
2019-01-06 21:00:00,2798469,1,0.0
2019-01-06 21:00:00,2798532,1,0.0
2019-01-13 21:00:00,2798545,7,0.0
2019-01-13 21:00:00,2798638,2,0.0
2019-01-06 21:00:00,2798684,2,0.0
2019-01-06 21:00:00,2798696,5,0.0
2019-01-13 21:00:00,2798952,4,0.0
2019-01-06 21:00:00,2798957,5,0.0
2019-01-06 21:00:00,2799043,2,0.0
2019-01-13 21:00:00,2799222,6,0.0
2019-01-20 21:00:00,2799265,2,0.0
2019-01-13 21:00:00,2799336,1,0.0
2019-01-20 21:00:00,2799341,2,0.0
2019-01-06 21:00:00,2799419,2,0.0
2019-01-06 21:00:00,2799632,2,0.0
2019-01-13 21:00:00,2799642,2,0.0
2019-01-06 21:00:00,2799709,2,0.0
2019-01-13 21:00:00,2799831,2,0.0
2019-01-13 21:00:00,2799862,6,0.0
2019-01-13 21:00:00,2799896,2,0.0
2019-01-13 21:00:00,2799985,6,0.0
2019-01-13 21:00:00,2800109,2,0.0
2019-01-20 21:00:00,2800148,5,0.0
2019-01-13 21:00:00,2800177,1,0.0
2019-01-20 21:00:00,2800211,2,0.0
2019-01-13 21:00:00,2800252,2,0.0
2019-01-13 21:00:00,2800305,2,0.0
2019-01-06 21:00:00,2800341,2,0.0
2019-01-06 21:00:00,2800487,6,0.0
2019-01-06 21:00:00,2800647,2,0.0
2019-01-13 21:00:00,2800708,1,0.0
2019-01-13 21:00:00,2800788,2,0.0
2019-01-13 21:00:00,2800884,4,0.0
2019-01-06 21:00:00,2800895,6,0.0
2019-01-06 21:00:00,2800899,6,0.0
2019-01-13 21:00:00,2800996,2,0.0
2019-01-13 21:00:00,2801210,5,0.0
2019-01-13 21:00:00,2801249,2,0.0
2019-01-06 21:00:00,2801260,5,0.0
2019-01-13 21:00:00,2801260,4,0.0
2019-01-13 21:00:00,2801378,2,0.0
2019-01-20 21:00:00,2801386,2,0.0
2019-01-06 21:00:00,2801437,4,0.0
2019-01-06 21:00:00,2801468,1,0.0
2019-01-06 21:00:00,2801639,6,1.0
2019-01-13 21:00:00,2801747,5,0.0
2019-01-13 21:00:00,2801784,2,0.0
2019-01-13 21:00:00,2802063,5,0.0
2019-01-06 21:00:00,2802149,6,1.0
2019-01-06 21:00:00,2802258,5,0.0
2019-01-06 21:00:00,2802283,2,0.0
2019-01-20 21:00:00,2802337,5,0.0
2019-01-13 21:00:00,2802504,2,0.0
2019-01-13 21:00:00,2802670,8,0.0
2019-01-20 21:00:00,2802734,2,0.0
2019-01-20 21:00:00,2803025,7,0.0
2019-01-13 21:00:00,2803065,5,0.0
2019-01-06 21:00:00,2803107,6,0.0
2019-01-13 21:00:00,2803107,2,0.0
2019-01-13 21:00:00,2803123,8,0.0
2019-01-13 21:00:00,2803208,6,0.0
2019-01-06 21:00:00,2803245,6,0.0
2019-01-20 21:00:00,2803402,6,0.0
2019-01-20 21:00:00,2803564,2,0.0
2019-01-20 21:00:00,2803595,5,0.0
2019-01-06 21:00:00,2803640,5,0.0
2019-01-06 21:00:00,2803686,2,0.0
2019-01-13 21:00:00,2803687,6,0.0
2019-01-20 21:00:00,2803768,2,0.0
2019-01-06 21:00:00,2803817,2,0.0
2019-01-06 21:00:00,2803871,2,0.0
2019-01-06 21:00:00,2803887,2,0.0
2019-01-06 21:00:00,2804189,1,0.0
2019-01-06 21:00:00,2804260,1,0.0
2019-01-06 21:00:00,2804337,8,0.0
2019-01-06 21:00:00,2804429,4,0.0
2019-01-20 21:00:00,2804441,2,0.0
2019-01-13 21:00:00,2804489,6,0.0
2019-01-06 21:00:00,2804491,2,0.0
2019-01-13 21:00:00,2804499,5,0.0
2019-01-06 21:00:00,2804581,5,0.0
2019-01-06 21:00:00,2804619,2,0.0
2019-01-06 21:00:00,2804621,6,0.0
2019-01-06 21:00:00,2804662,2,0.0
2019-01-06 21:00:00,2804677,2,0.0
2019-01-13 21:00:00,2804720,6,0.0
2019-01-13 21:00:00,2804725,5,0.0
2019-01-13 21:00:00,2804784,2,0.0
2019-01-06 21:00:00,2804795,5,0.0
2019-01-13 21:00:00,2804807,5,0.0
2019-01-13 21:00:00,2804819,6,0.0
2019-01-06 21:00:00,2804863,6,1.0
2019-01-06 21:00:00,2804882,2,0.0
2019-01-13 21:00:00,2805006,6,0.0
2019-01-20 21:00:00,2805026,6,1.0
2019-01-13 21:00:00,2805027,2,0.0
2019-01-06 21:00:00,2805039,2,0.0
2019-01-06 21:00:00,2805052,2,0.0
2019-01-13 21:00:00,2805080,6,1.0
2019-01-20 21:00:00,2805109,2,0.0
2019-01-13 21:00:00,2805123,2,0.0
2019-01-06 21:00:00,2805267,2,0.0
2019-01-13 21:00:00,2805269,2,0.0
2019-01-06 21:00:00,2805274,2,0.0
2019-01-13 21:00:00,2805368,6,0.0
2019-01-06 21:00:00,2805369,2,0.0
2019-01-13 21:00:00,2805403,2,0.0
2019-01-20 21:00:00,2805416,2,0.0
2019-01-20 21:00:00,2805421,5,0.0
2019-01-06 21:00:00,2805430,2,0.0
2019-01-13 21:00:00,2805443,2,0.0
2019-01-06 21:00:00,2805461,6,0.0
2019-01-13 21:00:00,2805466,2,0.0
2019-01-13 21:00:00,2805477,2,0.0
2019-01-20 21:00:00,2805490,1,0.0
2019-01-20 21:00:00,2805506,4,0.0
2019-01-06 21:00:00,2805533,2,0.0
2019-01-13 21:00:00,2805565,2,0.0
2019-01-13 21:00:00,2805569,5,0.0
2019-01-13 21:00:00,2805575,6,0.0
2019-01-06 21:00:00,2805576,5,0.0
2019-01-06 21:00:00,2805612,2,0.0
2019-01-06 21:00:00,2805632,6,0.0
2019-01-20 21:00:00,2805637,5,0.0
2019-01-06 21:00:00,2805643,2,0.0
2019-01-13 21:00:00,2805660,2,0.0
2019-01-13 21:00:00,2805667,2,0.0
2019-01-06 21:00:00,2805673,1,0.0
2019-01-13 21:00:00,2805708,2,0.0
2019-01-06 21:00:00,2805713,5,0.0
2019-01-06 21:00:00,2805720,2,0.0
2019-01-20 21:00:00,2805763,2,0.0
2019-01-13 21:00:00,2805774,5,0.0
2019-01-13 21:00:00,2805794,2,0.0
2019-01-20 21:00:00,2805797,2,0.0
2019-01-13 21:00:00,2805800,2,0.0
2019-01-06 21:00:00,2805814,2,0.0
2019-01-20 21:00:00,2805821,5,0.0
2019-01-13 21:00:00,2805830,2,0.0
2019-01-06 21:00:00,2805841,1,0.0
2019-01-13 21:00:00,2805846,6,1.0
2019-01-13 21:00:00,2805847,2,0.0
2019-01-13 21:00:00,2805863,5,0.0
2019-01-13 21:00:00,2805866,6,0.0
2019-01-20 21:00:00,2805871,2,0.0
2019-01-20 21:00:00,2805890,2,0.0
2019-01-06 21:00:00,2805900,2,0.0
2019-01-06 21:00:00,2805925,2,0.0
2019-01-13 21:00:00,2805938,2,0.0
2019-01-13 21:00:00,2805969,6,1.0
2019-01-20 21:00:00,2805984,1,0.0
2019-01-13 21:00:00,2806012,2,0.0
2019-01-13 21:00:00,2806017,6,0.0
2019-01-06 21:00:00,2806028,5,0.0
2019-01-06 21:00:00,2806029,2,0.0
2019-01-06 21:00:00,2806039,2,0.0
2019-01-13 21:00:00,2806040,6,1.0
2019-01-13 21:00:00,2806073,2,0.0
2019-01-20 21:00:00,2806078,2,0.0
2019-01-20 21:00:00,2806091,5,0.0
2019-01-13 21:00:00,2806095,2,0.0
2019-01-06 21:00:00,2806244,2,0.0
2019-01-13 21:00:00,2806263,2,0.0
2019-01-20 21:00:00,2806302,2,0.0
2019-01-06 21:00:00,2806386,6,0.0
2019-01-06 21:00:00,2806386,2,0.0
2019-01-13 21:00:00,2806461,6,0.0
2019-01-13 21:00:00,2806483,2,0.0
2019-01-20 21:00:00,2806689,5,0.0
2019-01-13 21:00:00,2806778,7,0.0
2019-01-13 21:00:00,2806929,5,0.0
2019-01-06 21:00:00,2807013,1,0.0
2019-01-20 21:00:00,2807337,4,0.0
2019-01-06 21:00:00,2807387,1,0.0
2019-01-20 21:00:00,2807419,5,0.0
2019-01-13 21:00:00,2807551,2,0.0
2019-01-13 21:00:00,2807616,5,0.0
2019-01-13 21:00:00,2807727,4,0.0
2019-01-06 21:00:00,2807758,5,0.0
2019-01-13 21:00:00,2807936,2,0.0
2019-01-13 21:00:00,2807993,2,0.0
2019-01-06 21:00:00,2807998,2,0.0
2019-01-20 21:00:00,2808030,5,0.0
2019-01-06 21:00:00,2808136,2,0.0
2019-01-06 21:00:00,2808278,5,0.0
2019-01-20 21:00:00,2808430,1,0.0
2019-01-20 21:00:00,2808489,5,0.0
